#,catalog,sub category,Name,Price,date
95808,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Каски строительные,Каска защитная - желтая (74193) TOYA,"78,3",19.12.2023
107757,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Средства индивидуальной защиты,Наушники противошумные 32Дб (уп.-24 шт) TOYA,"209,95",19.12.2023
110628,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Каски строительные,Каска защитная - белая из АБС (YT-73972) TOYA,128,19.12.2023
95504,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Средства индивидуальной защиты,Наколенники охранные (74602) (кор.- 6шт.) TOYA,143,19.12.2023
107287,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Средства индивидуальной защиты,Очки защитные прозрач. PROFI (уп.-10/200) MAAN,"37,6",19.12.2023
105571,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Ящики и сумки для инструментов,Органайзер Мультикейс (400х200х260мм) (0838) MAAN,"299,95",19.12.2023
107771,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Ящики и сумки для инструментов,Ящик для инструментов TAURUS (458х257х245мм) (7820) MAAN,"349,95",19.12.2023
105103,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Средства индивидуальной защиты,Куртка рабочая раз. S (YT-80176) YATO,449,19.12.2023
96743,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Перчатки,Перчатки 730 пена (уп.- 12шт) ТОМИК,"16,5",19.12.2023
99778,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Средства индивидуальной защиты,Брюки рабочие раз. XL (YT-80910) YATO,301,19.12.2023
100189,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Средства индивидуальной защиты,Куртка рабочая раз. XXL (YT-80181) YATO,373,19.12.2023
105104,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Средства индивидуальной защиты,Куртка рабочая раз. L (YT-80178) YATO,373,19.12.2023
99789,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Средства индивидуальной защиты,Куртка рабочая раз. L/XL (YT-80143) YATO,373,19.12.2023
99786,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Средства индивидуальной защиты,Брюки рабочие раз. L (YT-80908) YATO,301,19.12.2023
104098,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Рабочая одежда ,Аэрационные подошвы 25 мм (уп.- 1/10 шт.) MAAN,"197,95",19.12.2023
109558,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Перчатки,Перчатки х/б оранж. с ПВХ напылением (уп.-12шт/меш. 600пар),"8,25",19.12.2023
100186,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Средства индивидуальной защиты,Брюки рабочие раз. S (YT-80906) YATO,301,19.12.2023
105112,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Средства индивидуальной защиты,Полукомбинезон рабочий раз. XL (YT-80411) YATO,366,19.12.2023
99788,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Средства индивидуальной защиты,Брюки рабочие раз. M (YT-80907) YATO,301,19.12.2023
108182,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Перчатки,Перчатки х/б рельеф.латексный облив (уп.-12шт) (74146) TOYA,"15,85",19.12.2023
110369,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Ящики и сумки для инструментов,Ящик для инструмента 460х200х225мм (YT-0885) TOYA,"599,95",19.12.2023
99791,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Средства индивидуальной защиты,Брюки шорты рабочие короткие раз. M (YT-80937) YATO,"299,95",19.12.2023
103792,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Средства индивидуальной защиты,Защитная маска-шлем-наушники (8030) MAAN,"329,95",19.12.2023
99782,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Средства индивидуальной защиты,Брюки шорты рабочие короткие раз. L (YT-80938) YATO,"299,95",19.12.2023
99794,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Средства индивидуальной защиты,Куртка рабочая раз. M (YT-80177) YATO,373,19.12.2023
100184,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Средства индивидуальной защиты,Брюки рабочие раз. XXL (YT-80911) YATO,301,19.12.2023
99774,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Средства индивидуальной защиты,Брюки шорты рабочие короткие раз. XL (YT-80940) YATO,"299,95",19.12.2023
99787,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Средства индивидуальной защиты,Куртка рабочая раз. XL (YT-80180) YATO,373,19.12.2023
100185,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Средства индивидуальной защиты,Брюки шорты рабочие короткие раз. XXL (YT-80941) YATO,"299,95",19.12.2023
68475,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Средства индивидуальной защиты,Очки газосварщика 10 DIN (уп.- 100 шт.) MAAN,"59,95",19.12.2023
100188,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Средства индивидуальной защиты,Брюки шорты рабочие короткие раз. S (YT-80936) YATO,"299,95",19.12.2023
109091,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Перчатки,Перчатки х/б с ПВХ напылением (уп.-12шт/меш. 600/720пар) - ТОМИК,"9,15",19.12.2023
110262,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Перчатки,Перчатки раб.х/б оранж.с покрытием (уп.-12шт/меш. 600пар),"7,8",19.12.2023
111171,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Средства индивидуальной защиты,Очки защитные желтые,65,19.12.2023
111172,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Средства индивидуальной защиты,Очки защитные прозрачные,65,19.12.2023
99442,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Лом, гвоздодер, ямобур",Лом 300 мм (уп.- 48 шт.) MAAN,"43,25",19.12.2023
99414,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Лом, гвоздодер, ямобур",Лом усиленный PROFI 450 x 30 x 16 мм (уп.- 12 шт.) MAAN,"100,35",19.12.2023
99430,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Кувалды, молотки, топоры",Топор PROFI FIBERGLASS 600 г (уп.- 24 шт.) MAAN,"159,9",19.12.2023
99447,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Лом, гвоздодер, ямобур",Лом 600 мм (уп.- 24 шт.) MAAN,"98,15",19.12.2023
99441,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Киянки, молотки, топоры",Резиновая киянка PROFI 900 г черная (уп.- 6/24 шт.) MAAN,"126,3",19.12.2023
99415,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Кувалды, молотки, топоры",Слесарный молоток PROFI дер. ручка 100 г (уп.- 12/120 шт.) MAAN,"40,4",19.12.2023
99412,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Кувалды, молотки, топоры",Топор-колун 3000 г (уп.- 6 шт.) MAAN,"447,1",19.12.2023
99446,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Кувалды, молотки, топоры",Плотницкий молоток PROFI (уп.- 6/24 шт.) MAAN,"117,5",19.12.2023
99421,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Кувалды, молотки, топоры",Топор PROFI 1600 г (уп.- 6 шт.) MAAN,"338,35",19.12.2023
104924,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Лом, гвоздодер, ямобур",Садовый бур диам. 110 мм (уп.- 1 шт.) MAAN,"249,95",19.12.2023
99431,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Киянки, молотки, топоры",Резиновая киянка PROFI 450 г черная (уп.- 6/24 шт.) MAAN,"81,45",19.12.2023
99437,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Кувалды, молотки, топоры",Слесарный молоток PROFI дер. ручка 500 г (уп.- 6/36 шт.) MAAN,"71,15",19.12.2023
99435,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Кувалды, молотки, топоры",Слесарный молоток PROFI дер. ручка 1500 г (уп.- 6/12 шт.) MAAN,"154,75",19.12.2023
99420,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Лом, гвоздодер, ямобур",Столярный молоток PROFI (уп.- 6/24 шт.) MAAN,"103,75",19.12.2023
99423,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Кувалды, молотки, топоры",Слесарный молоток PROFI дер. ручка 200 г (уп.- 6/72 шт.) MAAN,"45,4",19.12.2023
99436,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Кувалды, молотки, топоры",Плотницкий молоток-кирочка PROFI цельнометаллический (уп.- 6/24 шт.) MAAN,"165,45",19.12.2023
99443,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Кувалды, молотки, топоры",Плотницкий молоток PROFI цельнометаллический (уп.- 6/24 шт.) MAAN,166,19.12.2023
99444,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Лом, гвоздодер, ямобур",Лом усиленный PROFI 600 x 30 x 16 мм (уп.- 12 шт.) MAAN,"125,3",19.12.2023
99422,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Кувалды, молотки, топоры",Слесарный молоток PROFI дер. ручка 800 г (уп.- 6/24 шт.) MAAN,"102,1",19.12.2023
99425,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Кувалды, молотки, топоры",Топор PROFI 1250 г (уп.- 12 шт.) MAAN,"281,55",19.12.2023
99418,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Кувалды, молотки, топоры",Молот-топор PROFI цельнометаллический (уп.- 6/24 шт.) MAAN,"202,7",19.12.2023
99424,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Кувалды, молотки, топоры",Слесарный молоток PROFI дер. ручка 1000 г (уп.- 6/24 шт.) MAAN,"123,4",19.12.2023
99426,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Кувалды, молотки, топоры",Топор PROFI FIBERGLASS 800 г (уп.- 24 шт.) MAAN,"178,45",19.12.2023
99432,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Кувалды, молотки, топоры",Плотницкий молоток-кирочка PROFI широкий (уп.- 6/24 шт.) MAAN,"127,85",19.12.2023
99433,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Киянки, молотки, топоры",Резиновая киянка PROFI 650 г черная (уп.- 6/24 шт.) MAAN,"105,4",19.12.2023
99438,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Лом, гвоздодер, ямобур",Лом 900 мм (уп.- 12 шт.) MAAN,"141,4",19.12.2023
99416,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Кувалды, молотки, топоры",Топор PROFI 1000 г (уп.- 12 шт.) MAAN,"171,65",19.12.2023
99419,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Кувалды, молотки, топоры",Кувалда 5 кг (уп.- 1 шт.) MAAN,441,19.12.2023
99429,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Кувалды, молотки, топоры",Слесарный молоток PROFI дер. ручка 300 г (уп.- 6/48 шт.) MAAN,"54,35",19.12.2023
99439,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Кувалды, молотки, топоры",Топор PROFI 600 г (уп.- 24 шт.) MAAN,"136,45",19.12.2023
99440,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Кувалды, молотки, топоры",Кувалда 3 кг (уп.- 1 шт.) MAAN,284,19.12.2023
99445,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Кувалды, молотки, топоры",Слесарный молоток PROFI дер. ручка 2000 г (уп.- 6/12 шт.) MAAN,"178,25",19.12.2023
99434,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Кувалды, молотки, топоры",Топор-колун 1000 г (уп.- 12 шт.) MAAN,"227,95",19.12.2023
110222,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Лом, гвоздодер, ямобур",Лом 500 мм (уп.- 5 шт.) MAAN,159,19.12.2023
99417,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Лом, гвоздодер, ямобур",Лом усиленный PROFI 750 x 30 x 16 мм (уп.- 12 шт.) MAAN,"159,15",19.12.2023
99428,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Кувалды, молотки, топоры",Кувалда 4 кг (уп.-1 шт.) MAAN (арт. 1525),358,19.12.2023
99427,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Кувалды, молотки, топоры",Топор PROFI 800 г (уп.- 24 шт.) MAAN,155,19.12.2023
99413,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Кувалды, молотки, топоры",Топор-колун 2000 г (уп.- 6 шт.) MAAN,"380,95",19.12.2023
105802,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Кувалды, молотки, топоры",Топор-колун FIBERGLASS 3000 г MAAN,"449,95",19.12.2023
105430,УДАРНО-РЫЧАЖНЫЙ ИНСТРУМЕНТ,"Лом, гвоздодер, ямобур","Кирка OSKARD 1,5кг без черенка (0167) MAAN","127,45",19.12.2023
93192,РАСХОДНЫЕ МАТЕРИАЛЫ,Мешки п/э,Мешки п/э ВД 70 мк на продажу,"3,95",19.12.2023
106987,РАСХОДНЫЕ МАТЕРИАЛЫ,Пленки,Пленка п/э 120мкр (рулон 294м2),7,19.12.2023
98790,РАСХОДНЫЕ МАТЕРИАЛЫ,Мешки п/э,Пакет Клубника,"0,85",19.12.2023
72669,РАСХОДНЫЕ МАТЕРИАЛЫ,Электроды сварочные,"Электроды МОНОЛИТ РЦ (Э 42 0 RC11) 3мм (упак2,5кг/уп -8п)",152,19.12.2023
71857,РАСХОДНЫЕ МАТЕРИАЛЫ,Ленты малярные,Скотч малярный L-48 (25 м) (75274) лента маляр бумаж (уп. - 24шт.) TOYA,"17,45",19.12.2023
73464,РАСХОДНЫЕ МАТЕРИАЛЫ,Ленты малярные,Скотч малярный L-38 (50 м) (75287) лента маляр бумаж (уп. - 24шт.) TOYA,"26,6",19.12.2023
